"name","mbid","streamable","artist_name","artist_mbid","album_name","album_mbid","url","image_small","image_medium","image_large","image_extra","date"
"Right Turn Clyde","","0","Bloodhound Gang","b2dbfc09-b332-408b-a235-1850e41971c5","","","https://www.last.fm/music/Bloodhound+Gang/_/Right+Turn+Clyde","","","","","1108290005"
"Bulls On Parade (Live)","f4b2058a-7328-4e9f-aa8d-cbfde8cede9e","0","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","","","https://www.last.fm/music/Rage+Against+the+Machine/_/Bulls+On+Parade+(Live)","","","","","1108290005"
"Suteki Da Ne","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Suteki+Da+Ne","","","","","1108290005"
"Ending Theme","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Ending+Theme","","","","","1108290005"
"Un Char Qui Parle","","0","Elvis Gratton","86c9e433-bb78-48cb-983c-edb0c84c1895","","","https://www.last.fm/music/Elvis+Gratton/_/Un+Char+Qui+Parle","","","","","1108290005"
"What's Happenin ft. Busta Rhymes","","0","Method Man","94dbfe2e-ca48-4e08-a5a8-e1e74136c63d","","","https://www.last.fm/music/Method+Man/_/What%27s+Happenin+ft.+Busta+Rhymes","","","","","1108290005"
"The People Of The Far North","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/The+People+Of+The+Far+North","","","","","1108290005"
"Sa tétine","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Sa+t%C3%A9tine","","","","","1108290005"
"Freddy vs Jason","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Freddy+vs+Jason","","","","","1108290005"
"Montagnes russes","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Montagnes+russes","","","","","1108290005"
"Reino De Silia","","0","V. Amigo","","","","https://www.last.fm/music/V.+Amigo/_/Reino+De+Silia","","","","","1108290005"
"Réjean - Radio-Canada","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean+-+Radio-Canada","","","","","1108290005"
"Take Me Away","3d0edebd-f41e-4600-9084-cd719513099f","0","Fefe Dobson","42f55e6a-7a8d-4e8f-bbc7-da411b41bd15","","","https://www.last.fm/music/Fefe+Dobson/_/Take+Me+Away","","","","","1108290005"
"Bisaido Island","","0","Masashi Hamauzu, Aki Kuroda","","","","https://www.last.fm/music/Masashi+Hamauzu,+Aki+Kuroda/_/Bisaido+Island","","","","","1108290005"
"Can't WaIt One Minute More","8d6a5922-d7ff-4ee8-9e44-ad943d4218df","0","CIV","1649c891-eea0-45b2-8caf-c85d985ff3bd","","","https://www.last.fm/music/CIV/_/Can%27t+WaIt+One+Minute+More","","","","","1108290005"
"Can't WaIt One Minute More","8d6a5922-d7ff-4ee8-9e44-ad943d4218df","0","CIV","1649c891-eea0-45b2-8caf-c85d985ff3bd","","","https://www.last.fm/music/CIV/_/Can%27t+WaIt+One+Minute+More","","","","","1108290005"
"Fuck Religion","","0","Propagandhi","cc546218-cc08-4ae9-9592-ac1596c1470d","","","https://www.last.fm/music/Propagandhi/_/Fuck+Religion","","","","","1108290005"
"Quiz de lutte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Quiz+de+lutte","","","","","1108290005"
"No Sleep Till Brooklyn","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/No+Sleep+Till+Brooklyn","","","","","1108290005"
"030915_enrique_cabane_tuques","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030915_enrique_cabane_tuques","","","","","1108290005"
"Chrono Cross Dream Shore Sonata-Fantasy OC ReMix","","0","MC","467b9895-59b9-432e-a80d-cc6f5f91b66e","","","https://www.last.fm/music/MC/_/Chrono+Cross+Dream+Shore+Sonata-Fantasy+OC+ReMix","","","","","1108290005"
"031030_enrique_pat_norman","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031030_enrique_pat_norman","","","","","1108290005"
"031020_enrique_occ2","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031020_enrique_occ2","","","","","1108290005"
"Guadosalam","b7b22081-ba10-4184-9691-df15edc8dc84","0","仲野順也","00d4876a-cb9f-45aa-81ed-7673ad81f3df","","","https://www.last.fm/music/%E4%BB%B2%E9%87%8E%E9%A0%86%E4%B9%9F/_/Guadosalam","","","","","1108290005"
"Toxic","0c771a6a-8904-479b-b864-9176047dad59","0","Britney Spears","45a663b5-b1cb-4a91-bff6-2bef7bbfdd76","","","https://www.last.fm/music/Britney+Spears/_/Toxic","","","","","1108290005"
"Let_Them_Eat_War","","0","Bad Religion","149e6720-4e4a-41a4-afca-6d29083fc091","","","https://www.last.fm/music/Bad+Religion/_/Let_Them_Eat_War","","","","","1108290005"
"031021_vigneault_emeute","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031021_vigneault_emeute","","","","","1108290005"
"031007_dassin_album_gg","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031007_dassin_album_gg","","","","","1108290005"
"Not Listening","a1af10f5-5411-49d7-abb9-f44a828c77d5","0","Papa Roach","c5eb9407-caeb-4303-b383-6929aa94021c","","","https://www.last.fm/music/Papa+Roach/_/Not+Listening","","","","","1108290005"
"Jump in the Fire","d5551016-392c-424e-a723-c0430fb8941b","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Jump+in+the+Fire","","","","","1108290004"
"Appelle un magicien","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Appelle+un+magicien","","","","","1108290004"
"Am I Evil?","65a60c00-c32d-4f76-bc07-3b4090fcab38","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Am+I+Evil%3F","","","","","1108290004"
"White Kaps - Better Life","","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/White+Kaps+-+Better+Life","","","","","1108290004"
"Psycho","4c59edfb-8d1f-4206-b855-3f1ad2de2cfc","0","System of a Down","cc0b7089-c08d-4c10-b6b0-873582c17fd6","","","https://www.last.fm/music/System+of+a+Down/_/Psycho","","","","","1108290004"
"Original Prankster","e80bfaa9-1a21-493c-a809-b6bfd814ed28","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Original+Prankster","","","","","1108290004"
"No Shelter (Live)","","0","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","","","https://www.last.fm/music/Rage+Against+the+Machine/_/No+Shelter+(Live)","","","","","1108290004"
"031027_rougeau_LCN","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_rougeau_LCN","","","","","1108290004"
"Shazam!","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/Shazam%21","","","","","1108290004"
"Réjean - CKVL I","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean+-+CKVL+I","","","","","1108290004"
"Get Low","","0","Lil Jon & The Eastside Boys; Yin Yang Twins","","","","https://www.last.fm/music/Lil+Jon+&+The+Eastside+Boys;+Yin+Yang+Twins/_/Get+Low","","","","","1108290004"
"030919_enrique_rougeau","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030919_enrique_rougeau","","","","","1108290004"
"Enrique  : Suivi par un détective","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique++:+Suivi+par+un+d%C3%A9tective","","","","","1108290004"
"040123_dassin_gino_pere","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040123_dassin_gino_pere","","","","","1108290004"
"Métamucil","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/M%C3%A9tamucil","","","","","1108290004"
"Left Outside Alone","c0c0303f-9f7a-459a-badb-733734fb3bf6","0","Anastacia","d3b2bec4-b70e-460e-b433-a865ceac2de8","","","https://www.last.fm/music/Anastacia/_/Left+Outside+Alone","","","","","1108290004"
"Leave It Alone","8c2cb16d-1afe-4c29-8dd8-7cb7b6352bb4","0","NOFX","dcaa4f81-bfb7-44eb-8594-4e74f004b6e4","","","https://www.last.fm/music/NOFX/_/Leave+It+Alone","","","","","1108290004"
"Bloodclot","ca7039ce-fd21-4bec-a47e-53cce74fc8cd","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Bloodclot","","","","","1108290004"
"If I Aint Got You","bea1e0b0-849b-4eb6-baa8-f8b02d427d18","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/If+I+Aint+Got+You","","","","","1108290004"
"She","7ed813a3-56b6-4acf-8cbe-c89bc750ec15","0","Green Day","084308bd-1654-436f-ba03-df6697104e19","","","https://www.last.fm/music/Green+Day/_/She","","","","","1108290004"
"031027_enrique_canadiens","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_enrique_canadiens","","","","","1108290004"
"Voiture","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Voiture","","","","","1108290004"
"The Champ Is Here (Prod By Green Lantern)","","0","Jadakiss","83735edd-f2a3-41d0-a31d-652bc3cadb3e","","","https://www.last.fm/music/Jadakiss/_/The+Champ+Is+Here+(Prod+By+Green+Lantern)","","","","","1108290004"
"Somebody Told Me","309eb50b-637b-476c-9f23-a589a90432fe","0","The Killers","95e1ead9-4d31-4808-a7ac-32c3614c116b","","","https://www.last.fm/music/The+Killers/_/Somebody+Told+Me","","","","","1108290004"
"Réjean  - CKVL II","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean++-+CKVL+II","","","","","1108290004"
"Le temps passe","0d8b5b2a-f6c3-4b88-a4b1-e3efffdabb2a","0","Vincent Vallières","bca8073f-9a7e-45c8-81d2-c8a252de1a81","","","https://www.last.fm/music/Vincent+Valli%C3%A8res/_/Le+temps+passe","","","","","1108290004"
"Steph Ouellet / Le Lifegard","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Steph+Ouellet+%2F+Le+Lifegard","","","","","1108290004"
"En Saskatchewan","","0","Mononc' Serge","","","","https://www.last.fm/music/Mononc%27+Serge/_/En+Saskatchewan","","","","","1108290004"
"Centre de Conditionnement","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Centre+de+Conditionnement","","","","","1108290004"
"Traveling Company","","0","Masashi Hamauzu, Aki Kuroda","","","","https://www.last.fm/music/Masashi+Hamauzu,+Aki+Kuroda/_/Traveling+Company","","","","","1108290004"
"Trailer Music","","0","halo 2","","","","https://www.last.fm/music/halo+2/_/Trailer+Music","","","","","1108290004"
"031031_rougeau_en_dassin","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031031_rougeau_en_dassin","","","","","1108290004"
"Scandalous","4b403cc7-1c1a-4bb8-b39b-366c48157533","0","Mis-Teeq","55d648e3-60d0-4fce-851d-cf6fb1c4e398","","","https://www.last.fm/music/Mis-Teeq/_/Scandalous","","","","","1108290004"
"Tidus' Theme","","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Tidus%27+Theme","","","","","1108290004"
"La rentrée à la radio Joe Dassin","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/La+rentr%C3%A9e+%C3%A0+la+radio+Joe+Dassin","","","","","1108290004"
"Sortie de son nouvel album","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Sortie+de+son+nouvel+album","","","","","1108290004"
"The Rockafeller Skank","4e5f16e7-330e-4459-aa30-71a7aabac392","0","Fatboy Slim","ba81eb4a-0c89-489f-9982-0154b8083a28","","","https://www.last.fm/music/Fatboy+Slim/_/The+Rockafeller+Skank","","","","","1108290004"
"Dead Girl Superstar","c85e319e-26fc-4336-b86a-be9c38c95b13","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Dead+Girl+Superstar","","","","","1108290004"
"Hairy Mary","ad226f5e-2c7e-427f-95bc-64395c2deba1","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/Hairy+Mary","","","","","1108290004"
"Automne","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Automne","","","","","1108290004"
"Final Battle","","0","14","ace0de81-eeae-4798-9575-512e800ea478","","","https://www.last.fm/music/14/_/Final+Battle","","","","","1108290004"
"For My Enemies","","0","Madball","","","","https://www.last.fm/music/Madball/_/For+My+Enemies","","","","","1108290004"
"Chapitres tournés en tous sens, b) le porteur de grosses pierres","","0","Erik Satie","e1d521ea-5b97-4981-987c-ba988b2a87d7","","","https://www.last.fm/music/Erik+Satie/_/Chapitres+tourn%C3%A9s+en+tous+sens,+b)+le+porteur+de+grosses+pierres","","","","","1108290004"
"040121_enrique_soap","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040121_enrique_soap","","","","","1108290004"
"Never Gonna Stop","9b6d32f4-04e3-4180-b946-0e35e0a0fb28","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Never+Gonna+Stop","","","","","1108290004"
"Monsieur Rénove","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Monsieur+R%C3%A9nove","","","","","1108290004"
"Via Purifico","","0","Final Fantasy X Piano Collecti","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collecti/_/Via+Purifico","","","","","1108290004"
"Enemy Attack","","0","Final Fantasy X Piano Collecti","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collecti/_/Enemy+Attack","","","","","1108290004"
"Parle de son père","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Parle+de+son+p%C3%A8re","","","","","1108290004"
"Doom 2 Gothic Sandy OC ReMix","","0","Mazedude","c247ac97-44a9-4fbe-9b90-3db6b23cf80b","","","https://www.last.fm/music/Mazedude/_/Doom+2+Gothic+Sandy+OC+ReMix","","","","","1108290004"
"031008_rene_duo_rsimard","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031008_rene_duo_rsimard","","","","","1108290004"
"Enrique joue des tours","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique+joue+des+tours","","","","","1108290004"
"Getting Away With Murder","965f7c7e-e3d3-47bf-a0d7-3370d0af1144","0","Papa Roach","c5eb9407-caeb-4303-b383-6929aa94021c","","","https://www.last.fm/music/Papa+Roach/_/Getting+Away+With+Murder","","","","","1108290004"
"031029_tirouge_coups_tel","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031029_tirouge_coups_tel","","","","","1108290004"
"To Zanarkand","f1c71275-30c9-40b3-b4dd-818f117cb58d","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/To+Zanarkand","","","","","1108290004"
"Funeral Bell","f6b22c47-7226-44e5-b930-5a63fe5ca493","0","Black Label Society","a8e935c6-3fcc-414c-900c-77e8170e7e7c","","","https://www.last.fm/music/Black+Label+Society/_/Funeral+Bell","","","","","1108290004"
"Poison","0e58fd24-b857-4058-abbc-6a67a96cf0c6","0","The Prodigy","4a4ee089-93b1-4470-af9a-6ff575d32704","","","https://www.last.fm/music/The+Prodigy/_/Poison","","","","","1108290004"
"CKOI","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/CKOI","","","","","1108290004"
"49 and 61","","0","Jughead's Revenge","7bfc0a6a-f1fb-40dd-ba7c-673f0adb4ea8","","","https://www.last.fm/music/Jughead%27s+Revenge/_/49+and+61","","","","","1108290004"
"Two-Lane Blacktop","7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Two-Lane+Blacktop","","","","","1108290004"
"Thunder Plains","","0","[unknown]","5dfdca28-9ddc-4853-933c-8bc97d87beec","","","https://www.last.fm/music/%5Bunknown%5D/_/Thunder+Plains","","","","","1108290004"
"Rikku's Theme","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Rikku%27s+Theme","","","","","1108290004"
"Song of Prayer","2c40177a-18b5-4453-8ceb-3042f7e791ba","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Song+of+Prayer","","","","","1108290004"
"1985","33fb52b6-c9a7-4c66-93b8-603fe0ab8cb1","0","Bowling for Soup","bcb95908-5c6e-453a-97fc-d69003d250ff","","","https://www.last.fm/music/Bowling+for+Soup/_/1985","","","","","1108290004"
"Come Out Swinging","2f0c6679-3bc8-4bc9-a80f-d98083f1bc34","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Come+Out+Swinging","","","","","1108290004"
"Let's Go","50d35f78-4ca1-4c6b-8145-ff35eea4c929","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Let%27s+Go","","","","","1108290004"
"Yuna's Determination","010a6bf9-042e-404d-af3d-3079c2872885","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Yuna%27s+Determination","","","","","1108290004"
"Hyena","ec12ce80-c336-4dcd-9953-64c561c4d25e","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Hyena","","","","","1108290004"
"Lit un roman","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Lit+un+roman","","","","","1108290004"
"dont wanna think about you","","0","Simple Plan","b345af35-205e-4eca-8006-029e5c20127e","","","https://www.last.fm/music/Simple+Plan/_/dont+wanna+think+about+you","","","","","1108290004"
"Don't Bother Me","20666436-a3d3-4ecd-bff4-d0e75b8f0e81","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/Don%27t+Bother+Me","","","","","1108290004"
"Blitzkrieg","f41e5d32-a8ba-4d6a-8d3f-47099cfcb8b4","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Blitzkrieg","","","","","1108290004"
"Gotta Get Away","24b67665-5781-447f-b420-13e07971f828","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Gotta+Get+Away","","","","","1108290004"
"Right Turn Clyde","","0","Bloodhound Gang","b2dbfc09-b332-408b-a235-1850e41971c5","","","https://www.last.fm/music/Bloodhound+Gang/_/Right+Turn+Clyde","","","","","1108290004"
"Doom 2 BarrelsOFun OC ReMix","","0","Mazedude","c247ac97-44a9-4fbe-9b90-3db6b23cf80b","","","https://www.last.fm/music/Mazedude/_/Doom+2+BarrelsOFun+OC+ReMix","","","","","1108290004"
"Bulls On Parade (Live)","f4b2058a-7328-4e9f-aa8d-cbfde8cede9e","0","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","","","https://www.last.fm/music/Rage+Against+the+Machine/_/Bulls+On+Parade+(Live)","","","","","1108290004"
"Suteki Da Ne","","0","Final Fantasy X Piano Collections","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collections/_/Suteki+Da+Ne","","","","","1108290004"
